name,year,selling_price,seats,owner,transmission,torque,Present_Price,km_driven,seller_type,mileage,engine,max_power,fuel,name_encoded,seller_type_encoded,transmission_encoded,fuel_encoded
Volkswagen Ameo 1.2 MPI Highline,2016,579000.0,5.0,First Owner,Manual,110.0,,7949,Dealer,17.0,1198.0,73.75,Petrol,2418,0,1,4
Hyundai i10 Sportz 1.2 AT,2010,258000.0,5.0,First Owner,Automatic,111.8,,59734,Dealer,16.95,1197.0,78.9,Petrol,916,0,0,4
Honda City S,2012,428000.0,5.0,First Owner,Manual,146.0,,49185,Dealer,16.8,1497.0,116.4,Petrol,536,0,1,4
Hyundai i10 Magna,2011,262000.0,5.0,First Owner,Manual,111.7,,56389,Dealer,20.36,1197.0,78.9,Petrol,905,0,1,4
Volkswagen Polo Petrol Highline 1.2L,2013,389000.0,5.0,First Owner,Manual,110.0,,58245,Dealer,16.47,1198.0,73.9,Petrol,2471,0,1,4
Nissan Micra XL Optional,2015,346000.0,5.0,First Owner,Manual,104.0,,36422,Dealer,18.44,1198.0,75.0,Petrol,1832,0,1,4
Honda Jazz Basic,2011,339000.0,5.0,First Owner,Manual,110.0,,42535,Dealer,16.7,1198.0,88.8,Petrol,597,0,1,4
Hyundai i10 Sportz AT,2011,272000.0,5.0,First Owner,Automatic,111.8,,40736,Dealer,16.95,1197.0,78.9,Petrol,917,0,0,4
Maruti Swift VXI,2012,369000.0,5.0,First Owner,Manual,114.0,,56246,Dealer,18.6,1197.0,85.8,Petrol,1651,0,1,4
Maruti Swift LXI,2011,277000.0,5.0,First Owner,Manual,114.0,,55403,Dealer,18.6,1197.0,85.8,Petrol,1634,0,1,4
Tata Tigor 1.2 Revotron XZ,2018,535000.0,5.0,First Owner,Manual,114.0,,30000,Individual,20.3,1199.0,84.0,Petrol,2249,1,1,4
Maruti Alto K10 VXI,2015,265000.0,5.0,First Owner,Manual,90.0,,67000,Individual,23.95,998.0,67.05,Petrol,1354,1,1,4
Hyundai Verna 1.6 VTVT,2013,400000.0,5.0,First Owner,Manual,154.9,,70000,Individual,17.01,1591.0,121.3,Petrol,836,1,1,4
Hyundai Grand i10 CRDi Asta,2014,459999.0,5.0,1,Manual,160.0,,90000,Individual,24.0,1120.0,70.0,Diesel,730,1,1,1
Hyundai Elite i20 Petrol Sportz,2019,667000.0,5.0,First Owner,Manual,114.73,,7500,Individual,18.6,1197.0,81.86,Petrol,698,1,1,4
Tata New Safari DICOR 2.2 EX 4x2,2011,300000.0,7.0,1,Manual,320.0,,80000,Individual,11.57,2179.0,138.1,Diesel,2160,1,1,1
Tata Indigo CR4,2012,229999.0,5.0,First Owner,Manual,140.0,,186000,Individual,23.57,1396.0,70.0,Diesel,2084,1,1,1
Tata Indica V2 eLS,2016,200000.0,5.0,1,Manual,140.0,,110000,Individual,25.0,1396.0,69.0,Diesel,2050,1,1,1
Ford Fiesta 1.4 TDCi EXI,2005,150000.0,5.0,2,Manual,16.3,,120000,Individual,17.8,1399.0,68.0,Diesel,335,1,1,1
Ford Fiesta Classic 1.4 Duratorq CLXI,2012,280000.0,5.0,2,Manual,160.0,,105358,Individual,17.8,1399.0,67.0,Diesel,350,1,1,1
Hyundai i20 Sportz Option 1.2,2014,590000.0,5.0,1,Manual,114.7,,70000,Individual,18.6,1197.0,81.83,Petrol,988,1,1,4
Hyundai i10 Era,2010,142000.0,5.0,1,Manual,99.04,,49200,Individual,19.81,1086.0,68.05,Petrol,901,1,1,4
Honda Mobilio V i DTEC,2014,600000.0,7.0,1,Manual,200.0,,40000,Individual,24.2,1498.0,98.6,Diesel,612,1,1,1
Mahindra TUV 300 T8,2017,700000.0,7.0,First Owner,Manual,240.0,,40000,Individual,18.49,1493.0,100.0,Diesel,1229,1,1,1
Chevrolet Beat LS,2013,200000.0,5.0,First Owner,Manual,108.0,,70000,Individual,18.6,1199.0,79.4,Petrol,108,1,1,4
Hyundai Creta 1.6 CRDi SX,2016,900000.0,5.0,First Owner,Manual,259.9,,110000,Individual,19.67,1582.0,126.2,Diesel,642,1,1,1
Maruti Alto K10 VXI,2014,220000.0,5.0,First Owner,Manual,90.0,,100000,Individual,23.95,998.0,67.05,Petrol,1354,1,1,4
Hyundai Grand i10 1.2 Kappa Sportz AT,2018,650000.0,5.0,1,Automatic,113.75,,10000,Individual,18.9,1197.0,81.86,Petrol,721,1,0,4
Toyota Fortuner 2.8 4WD AT BSIV,2017,3100000.0,7.0,First Owner,Automatic,450.0,,70000,Individual,15.04,2755.0,174.5,Diesel,2332,1,0,1
Toyota Innova Crysta 2.4 VX MT 8S BSIV,2016,1500000.0,8.0,1,Manual,343.0,,100600,Individual,13.68,2393.0,147.8,Diesel,2390,1,1,1
BMW X3 xDrive20d,2012,1800000.0,5.0,First Owner,Automatic,380.0,,50000,Individual,16.09,1995.0,184.0,Diesel,72,1,0,1
Mercedes-Benz GLA Class 200 CDI SPORT,2017,2100000.0,5.0,1,Automatic,300.0,,48000,Individual,17.9,2143.0,136.0,Diesel,1784,1,0,1
Ford Fiesta 1.4 ZXi TDCi LE,2010,250000.0,5.0,2,Manual,16.3,,110000,Individual,17.8,1399.0,68.0,Diesel,339,1,1,1
Renault Duster 110PS Diesel RxZ,2012,550000.0,5.0,First Owner,Manual,248.0,,86000,Individual,19.01,1461.0,108.45,Diesel,1866,1,1,1
Maruti Alto LXi,2009,125000.0,5.0,1,Manual,62.0,,141000,Individual,19.7,796.0,46.3,Petrol,1362,1,1,4
Honda City 1.5 S MT,2011,450000.0,5.0,2,Manual,146.0,,80000,Individual,17.0,1497.0,118.0,Petrol,522,1,1,4
Mahindra XUV500 W10 2WD,2015,850000.0,7.0,First Owner,Manual,330.0,,140000,Individual,16.0,2179.0,140.0,Diesel,1266,1,1,1
Maruti Swift Dzire ZDI,2014,459999.0,5.0,1,Manual,190.0,,65000,Individual,23.4,1248.0,74.0,Diesel,1620,1,1,1
Maruti Swift Dzire VDI,2014,434999.0,5.0,1,Manual,190.0,,110000,Individual,23.4,1248.0,74.0,Diesel,1610,1,1,1
Tata Indigo LX,2008,120000.0,5.0,1,Manual,13.5,,100000,Individual,17.0,1405.0,70.0,Diesel,2108,1,1,1
Maruti Swift VDI Optional,2015,600000.0,5.0,First Owner,Manual,190.0,,80000,Individual,25.2,1248.0,74.0,Diesel,1646,1,1,1
Maruti Wagon R VXI BS IV,2008,135000.0,5.0,1,Manual,90.0,,90000,Individual,18.9,998.0,67.1,Petrol,1721,1,1,4
Ford Figo 1.2P Titanium Plus MT,2016,550000.0,5.0,First Owner,Manual,112.0,,44000,Individual,18.16,1196.0,86.8,Petrol,365,1,1,4
Maruti Celerio ZXI,2014,385000.0,5.0,First Owner,Manual,90.0,,25000,Individual,23.1,998.0,67.04,Petrol,1406,1,1,4
Hyundai Creta 1.6 VTVT S,2016,800000.0,5.0,First Owner,Manual,151.0,,25000,Individual,15.29,1591.0,121.3,Petrol,656,1,1,4
Hyundai i20 2015-2017 Asta Option 1.4 CRDi,2016,780000.0,5.0,First Owner,Manual,219.7,,35000,Individual,22.54,1396.0,88.73,Diesel,942,1,1,1
Maruti Alto LXi BSIII,2008,100000.0,5.0,1,Manual,62.0,,195000,Individual,19.7,796.0,46.3,Petrol,1364,1,1,4
Hyundai i20 2015-2017 Sportz 1.4 CRDi,2017,650000.0,5.0,First Owner,Manual,219.7,,60000,Individual,22.54,1396.0,88.73,Diesel,946,1,1,1
Maruti 800 AC,2004,50000.0,4.0,First Owner,Manual,59.0,,50000,Individual,16.1,796.0,37.0,Petrol,1308,1,1,4
Hyundai Verna 1.6 VGT CRDi,2012,425000.0,5.0,1,Manual,259.8,,100000,Individual,22.32,1582.0,126.32,Diesel,835,1,1,1
Fiat Linea 1.3 Multijet Emotion,2015,500000.0,5.0,First Owner,Manual,209.0,,70000,Individual,20.4,1248.0,91.7,Diesel,239,1,1,1
Maruti Celerio ZXI,2016,459999.0,5.0,First Owner,Manual,90.0,,27000,Individual,23.1,998.0,67.04,Petrol,1406,1,1,4
Maruti Swift ZXI Plus,2020,578000.0,5.0,First Owner,Manual,113.0,,5000,Individual,21.21,1197.0,81.8,Petrol,1672,1,1,4
Maruti Ertiga VDI,2012,550000.0,7.0,1,Manual,200.0,,110000,Individual,20.77,1248.0,88.76,Diesel,1473,1,1,1
Honda City Corporate Edition,2013,465000.0,5.0,1,Manual,146.0,,80000,Individual,16.8,1497.0,116.3,Petrol,533,1,1,4
Mahindra Bolero Power Plus ZLX,2018,890000.0,7.0,First Owner,Manual,195.0,,80000,Individual,16.5,1493.0,70.0,Diesel,1077,1,1,1
Mahindra Verito 1.5 D6 BSIII,2014,250000.0,5.0,First Owner,Manual,160.0,,110000,Individual,20.8,1461.0,65.0,Diesel,1247,1,1,1
Maruti Wagon R AMT VXI,2018,420000.0,5.0,First Owner,Automatic,90.0,,35000,Individual,20.51,998.0,67.0,Petrol,1686,1,0,4
Maruti Swift Dzire VXI 1.2,2017,550000.0,5.0,First Owner,Manual,113.0,,20000,Individual,21.21,1197.0,81.8,Petrol,1614,1,1,4
Maruti Alto 800 LXI,2018,270000.0,5.0,First Owner,Manual,69.0,,20000,Individual,24.7,796.0,47.3,Petrol,1334,1,1,4
Maruti Swift Dzire AMT VXI BS IV,2018,700000.0,5.0,First Owner,Automatic,113.0,,7800,Individual,22.0,1197.0,81.8,Petrol,1594,1,0,4
Maruti Swift VXI Optional,2017,500000.0,5.0,First Owner,Manual,113.0,,20000,Individual,20.4,1197.0,81.8,Petrol,1657,1,1,4
Tata Hexa XE,2019,1250000.0,7.0,First Owner,Manual,320.0,,15000,Individual,17.6,2179.0,147.94,Diesel,2018,1,1,1
Hyundai i20 Magna,2013,320000.0,5.0,1,Manual,113.7,,31377,Individual,18.5,1197.0,82.85,Petrol,977,1,1,4
Maruti Wagon R VXI BS IV,2015,290000.0,5.0,First Owner,Manual,90.0,,60000,Individual,20.51,998.0,67.04,Petrol,1721,1,1,4
Toyota Corolla Altis 1.8 VL AT,2012,550000.0,5.0,First Owner,Automatic,173.0,,100000,Individual,14.53,1794.0,138.1,Petrol,2285,1,0,4
Honda Brio S MT,2012,265000.0,5.0,First Owner,Manual,109.0,,60000,Individual,19.4,1198.0,86.8,Petrol,498,1,1,4
Maruti Baleno Alpha Automatic,2018,830000.0,5.0,First Owner,Automatic,115.0,,5000,Individual,21.4,1197.0,83.1,Petrol,1371,1,0,4
Maruti Alto LXi,2011,160000.0,5.0,1,Manual,62.0,,25000,Individual,19.7,796.0,46.3,Petrol,1362,1,1,4
Renault KWID RXT,2018,335000.0,5.0,First Owner,Manual,72.0,,30000,Individual,25.17,799.0,53.3,Petrol,1904,1,1,4
Datsun GO T BSIV,2017,329000.0,5.0,1,Manual,104.0,,80000,Individual,20.63,1198.0,67.0,Petrol,207,1,1,4
Maruti Vitara Brezza VDi Option,2017,775000.0,5.0,First Owner,Manual,200.0,,75000,Individual,24.3,1248.0,88.5,Diesel,1678,1,1,1
Hyundai Xcent 1.2 VTVT SX,2020,524000.0,5.0,First Owner,Manual,113.75,,32000,Individual,20.14,1197.0,81.86,Petrol,897,1,1,4
Maruti Alto 800 LXI,2015,245000.0,5.0,First Owner,Manual,69.0,,40000,Individual,22.74,796.0,47.3,Petrol,1334,1,1,4
Hyundai i20 1.2 Sportz,2012,275000.0,5.0,1,Manual,11.4,,93000,Individual,17.0,1197.0,80.0,Petrol,925,1,1,4
Hyundai i20 Active 1.4 SX with AVN,2015,610000.0,5.0,1,Manual,219.66,,50000,Individual,21.19,1396.0,88.73,Diesel,957,1,1,1
Maruti Swift Dzire VDI,2015,615000.0,5.0,First Owner,Manual,190.0,,60000,Individual,26.59,1248.0,74.0,Diesel,1610,1,1,1
Maruti Ertiga ZDI,2014,684000.0,7.0,1,Manual,200.0,,60000,Individual,20.77,1248.0,88.8,Diesel,1481,1,1,1
Maruti Ertiga ZDI,2014,680000.0,7.0,1,Manual,200.0,,64000,Individual,20.77,1248.0,88.8,Diesel,1481,1,1,1
Renault Duster 85PS Diesel RxE,2014,500000.0,5.0,First Owner,Manual,200.0,,120000,Individual,20.45,1461.0,83.8,Diesel,1870,1,1,1
Renault Duster 85PS Diesel RxE,2014,520000.0,5.0,First Owner,Manual,200.0,,120000,Individual,20.45,1461.0,83.8,Diesel,1870,1,1,1
Toyota Etios GD SP,2012,390000.0,,1,Manual,,,140000,Individual,,,,Diesel,2309,1,1,1
Toyota Etios GD SP,2012,434999.0,,2,Manual,,,135000,Individual,,,,Diesel,2309,1,1,1
Maruti Swift VDI BSIV,2010,350000.0,5.0,1,Manual,190.0,,166000,Individual,25.2,1248.0,74.0,Diesel,1643,1,1,1
Ford Freestyle Trend Diesel BSIV,2018,675000.0,5.0,First Owner,Manual,215.0,,60000,Individual,24.4,1498.0,98.63,Diesel,414,1,1,1
Mercedes-Benz New C-Class C 220 CDI BE Avantgare,2011,1350000.0,5.0,1,Automatic,400.0,,81500,Individual,14.84,2143.0,167.62,Diesel,1798,1,0,1
Mercedes-Benz New C-Class 250 CDI Classic,2011,1350000.0,5.0,First Owner,Automatic,42.0,,80000,Individual,15.8,2148.0,170.0,Diesel,1793,1,0,1
Maruti Swift Dzire VXI 1.2,2019,675000.0,5.0,First Owner,Manual,113.0,,5000,Individual,21.21,1197.0,81.8,Petrol,1614,1,1,4
Ford Ecosport 1.5 Diesel Titanium,2016,725000.0,5.0,First Owner,Manual,215.0,,30000,Individual,21.7,1498.0,98.96,Diesel,302,1,1,1
Mahindra XUV300 W8 Option Diesel BSIV,2019,1200000.0,5.0,First Owner,Manual,300.0,,15000,Individual,20.0,1497.0,115.0,Diesel,1256,1,1,1
Volkswagen Polo 2015-2019 1.5 TDI Highline Plus,2018,650000.0,5.0,First Owner,Manual,230.0,,40000,Dealer,20.14,1498.0,88.0,Diesel,2461,0,1,1
Mahindra XUV300 W8 Option BSIV,2019,1090000.0,5.0,First Owner,Manual,200.0,,16500,Dealer,17.0,1197.0,110.0,Petrol,1255,0,1,4
Hyundai Creta 1.6 CRDi AT SX Plus,2017,1100000.0,5.0,First Owner,Automatic,259.9,,67000,Individual,17.01,1582.0,126.2,Diesel,640,1,0,1
Maruti Ciaz 1.3 Alpha,2017,720000.0,5.0,First Owner,Manual,200.0,,60000,Individual,28.09,1248.0,88.5,Diesel,1413,1,1,1
Maruti Swift VXI BSIV,2018,610000.0,5.0,First Owner,Manual,113.0,,52000,Dealer,22.0,1197.0,81.8,Petrol,1655,0,1,4
Volkswagen Ameo 1.5 TDI Highline 16 Alloy,2017,600000.0,5.0,First Owner,Manual,250.0,,29000,Individual,22.0,1498.0,108.495,Diesel,2424,1,1,1
Renault Duster 85PS Diesel RxL,2016,535000.0,5.0,First Owner,Manual,200.0,,50000,Individual,19.87,1461.0,83.8,Diesel,1872,1,1,1
Hyundai i10 Magna,2009,142000.0,5.0,First Owner,Manual,111.7,,110000,Individual,20.36,1197.0,78.9,Petrol,905,1,1,4
Maruti Baleno Sigma 1.2,2017,515000.0,5.0,First Owner,Manual,115.0,,23000,Individual,21.4,1197.0,83.1,Petrol,1382,1,1,4
Datsun GO T Option BSIV,2016,335000.0,5.0,First Owner,Manual,104.0,,40000,Dealer,20.63,1198.0,67.0,Petrol,209,0,1,4
Hyundai Creta 1.4 CRDi Base,2017,957000.0,5.0,First Owner,Manual,219.7,,60000,Individual,21.38,1396.0,88.7,Diesel,634,1,1,1
Maruti Swift Dzire VDI,2017,605000.0,5.0,First Owner,Manual,190.0,,127000,Individual,28.4,1248.0,74.02,Diesel,1610,1,1,1
Tata Manza Club Class Quadrajet90 EX,2013,316000.0,5.0,First Owner,Manual,200.0,,140000,Individual,21.02,1248.0,88.76,Diesel,2132,1,1,1
Renault Triber RXZ BSIV,2019,675000.0,7.0,First Owner,Manual,96.0,,5000,Individual,20.0,999.0,72.0,Petrol,1926,1,1,4
Maruti Swift Dzire VDI,2015,520000.0,5.0,First Owner,Manual,190.0,,70000,Individual,26.59,1248.0,74.0,Diesel,1610,1,1,1
Maruti Swift Dzire Vdi BSIV,2011,265000.0,5.0,First Owner,Manual,190.0,,60000,Individual,19.3,1248.0,73.9,Diesel,1619,1,1,1
Volkswagen Polo 1.2 MPI Comfortline,2016,395000.0,5.0,1,Manual,110.0,,40000,Individual,16.2,1199.0,74.0,Petrol,2451,1,1,4
Volkswagen Polo 1.2 MPI Comfortline,2016,385000.0,5.0,1,Manual,110.0,,40000,Individual,16.2,1199.0,74.0,Petrol,2451,1,1,4
Maruti Wagon R LXI Minor,2009,142000.0,5.0,1,Manual,84.0,,70000,Individual,18.9,1061.0,67.0,Petrol,1708,1,1,4
Hyundai i10 Era,2009,160000.0,5.0,First Owner,Manual,99.04,,35000,Individual,19.81,1086.0,68.05,Petrol,901,1,1,4
Tata Indigo CS LX (TDI) BS III,2012,180000.0,5.0,2,Manual,135.0,,50000,Individual,19.09,1396.0,69.0,Diesel,2091,1,1,1
Honda City V MT,2013,480000.0,5.0,First Owner,Manual,146.0,,42462,Dealer,16.8,1497.0,116.3,Petrol,538,0,1,4
Maruti Swift VDI BSIV,2015,470000.0,5.0,First Owner,Manual,190.0,,54723,Dealer,25.2,1248.0,74.0,Diesel,1643,0,1,1
Maruti Ignis 1.2 Delta BSIV,2018,480000.0,5.0,First Owner,Manual,113.0,,20375,Dealer,20.89,1197.0,81.8,Petrol,1509,0,1,4
Maruti Swift ZDI Plus,2013,450000.0,5.0,1,Manual,190.0,,43978,Dealer,28.4,1248.0,74.0,Diesel,1664,0,1,1
Maruti Swift Dzire Tour LDI,2017,520000.0,5.0,First Owner,Manual,190.0,,28832,Dealer,23.4,1248.0,74.0,Diesel,1608,0,1,1
Ford Figo Titanium Blu,2019,700000.0,5.0,First Owner,Manual,119.0,,3177,Dealer,18.5,1194.0,94.93,Petrol,401,0,1,4
Hyundai Grand i10 Magna,2015,400000.0,5.0,First Owner,Manual,113.75,,39414,Dealer,18.9,1197.0,81.86,Petrol,735,0,1,4
Tata Indica V2 GLX BSIII,2012,200000.0,5.0,First Owner,Manual,12.4,,30078,Dealer,15.3,1396.0,70.0,Petrol,2047,0,1,4
Hyundai EON Magna Plus Option,2012,250000.0,5.0,First Owner,Manual,74.5,,44588,Dealer,21.1,814.0,55.2,Petrol,673,0,1,4
Maruti Celerio ZXI,2015,400000.0,5.0,First Owner,Manual,90.0,,49907,Dealer,21.63,998.0,67.04,Petrol,1406,0,1,4
Maruti Swift VXI,2013,371000.0,5.0,1,Manual,113.0,,67082,Dealer,21.21,1197.0,81.8,Petrol,1651,0,1,4
Hyundai Grand i10 Asta Option,2016,450000.0,5.0,First Owner,Manual,114.0,,40000,Individual,18.9,1197.0,82.0,Petrol,728,1,1,4
Ford EcoSport 1.5 Diesel Titanium BSIV,2016,570000.0,5.0,1,Manual,205.0,,112879,Dealer,23.0,1498.0,98.96,Diesel,273,0,1,1
Honda Brio S MT,2013,300000.0,5.0,1,Manual,109.0,,80000,Individual,19.4,1198.0,86.8,Petrol,498,1,1,4
Hyundai i20 1.2 Asta,2017,620000.0,5.0,First Owner,Manual,114.7,,25000,Individual,18.6,1197.0,81.83,Petrol,919,1,1,4
Honda City i-VTEC V,2018,949000.0,5.0,First Owner,Manual,145.0,,10200,Individual,17.4,1497.0,117.6,Petrol,571,1,1,4
Mahindra Bolero 2011-2019 mHAWK D70 ZLX,2018,750000.0,7.0,First Owner,Manual,195.0,,60000,Individual,16.5,1493.0,70.0,Diesel,1055,1,1,1
Maruti Celerio VXI,2017,350000.0,5.0,1,Manual,90.0,,20000,Individual,23.1,998.0,67.04,Petrol,1395,1,1,4
Mahindra XUV500 W10 2WD,2017,1250000.0,7.0,First Owner,Manual,330.0,,60000,Individual,16.0,2179.0,140.0,Diesel,1266,1,1,1
Hyundai EON Magna Plus,2013,235000.0,5.0,1,Manual,74.5,,40000,Individual,21.1,814.0,55.2,Petrol,672,1,1,4
Maruti Alto LXi,2012,220000.0,5.0,First Owner,Manual,62.0,,111000,Individual,19.7,796.0,46.3,Petrol,1362,1,1,4
Maruti Swift Dzire LDIX Limited Edition,2014,380000.0,5.0,1,Manual,190.0,,70000,Individual,23.4,1248.0,74.0,Diesel,1602,1,1,1
Maruti Alto K10 2010-2014 VXI,2010,160000.0,5.0,2,Manual,90.0,,100000,Individual,20.92,998.0,67.1,Petrol,1348,1,1,4
Maruti Alto K10 2010-2014 VXI,2010,160000.0,5.0,2,Manual,90.0,,100000,Individual,20.92,998.0,67.1,Petrol,1348,1,1,4
Hyundai EON 1.0 Era Plus,2017,339000.0,5.0,First Owner,Manual,94.14,,25000,Individual,20.3,998.0,68.05,Petrol,657,1,1,4
Ford Fiesta Classic 1.6 Duratec CLXI,2011,229999.0,5.0,First Owner,Manual,146.0,,100000,Individual,15.3,1596.0,99.6,Petrol,353,1,1,4
Mahindra KUV 100 mFALCON D75 K2 Plus,2016,400000.0,6.0,First Owner,Manual,190.0,,35000,Individual,25.32,1198.0,77.0,Diesel,1108,1,1,1
Hyundai Xcent 1.2 CRDi E Plus,2018,470000.0,5.0,First Owner,Manual,190.24,,25000,Individual,25.4,1186.0,73.97,Diesel,881,1,1,1
Ford Aspire Titanium BSIV,2019,575000.0,5.0,First Owner,Manual,120.0,,20000,Individual,19.4,1194.0,94.93,Petrol,260,1,1,4
Datsun RediGO SV 1.0,2019,325000.0,5.0,First Owner,Manual,91.0,,1300,Individual,22.5,999.0,67.0,Petrol,215,1,1,4
Maruti 800 AC,1997,50000.0,4.0,1,Manual,59.0,,120000,Individual,16.1,796.0,37.0,Petrol,1308,1,1,4
Maruti Wagon R VXI BS IV,2014,350000.0,5.0,First Owner,Manual,90.0,,15000,Individual,20.51,998.0,67.04,Petrol,1721,1,1,4
Jaguar XE 2016-2019 2.0L Diesel Prestige,2017,2711000.0,5.0,First Owner,Automatic,430.0,,9000,Dealer,13.6,1999.0,177.0,Diesel,995,0,0,1
Jaguar XF 2.0 Diesel Portfolio,2017,3200000.0,5.0,First Owner,Automatic,430.0,,45000,Dealer,19.33,1999.0,177.0,Diesel,996,0,0,1
Tata Safari Storme EX,2015,503000.0,7.0,First Owner,Manual,320.0,,110000,Individual,14.1,2179.0,147.94,Diesel,2188,1,1,1
Toyota Camry 2.5 Hybrid,2016,2000000.0,5.0,First Owner,Automatic,213.0,,68089,Trustmark Dealer,19.16,2494.0,157.7,Petrol,2273,2,0,4
Maruti Wagon R LXI,2013,225000.0,5.0,First Owner,Manual,90.0,,58343,Trustmark Dealer,21.79,998.0,67.05,Petrol,1700,2,1,4
Maruti Baleno Alpha 1.3,2018,740000.0,5.0,First Owner,Manual,190.0,,38817,Dealer,27.39,1248.0,74.0,Diesel,1370,0,1,1
Honda Jazz VX,2016,550000.0,5.0,First Owner,Manual,110.0,,56494,Trustmark Dealer,18.2,1199.0,88.7,Petrol,604,2,1,4
Toyota Innova 2.5 VX (Diesel) 7 Seater,2013,750000.0,7.0,1,Manual,200.0,,79328,Trustmark Dealer,12.99,2494.0,100.6,Diesel,2375,2,1,1
Maruti Swift AMT VVT VXI,2019,650000.0,5.0,First Owner,Automatic,113.0,,5621,Trustmark Dealer,22.0,1197.0,81.8,Petrol,1582,2,0,4
Toyota Etios VX,2017,625000.0,5.0,First Owner,Manual,132.0,,25538,Trustmark Dealer,16.78,1496.0,88.73,Petrol,2325,2,1,4
Maruti Swift AMT ZXI,2018,600000.0,5.0,First Owner,Automatic,113.0,,69779,Dealer,22.0,1197.0,81.8,Petrol,1585,0,0,4
Hyundai Grand i10 1.2 CRDi Sportz,2017,450000.0,5.0,First Owner,Manual,190.24,,56290,Dealer,24.0,1186.0,73.97,Diesel,715,0,1,1
BMW X4 M Sport X xDrive20d,2019,5400000.0,5.0,First Owner,Automatic,400.0,,7500,Dealer,16.78,1995.0,190.0,Diesel,73,0,0,1
BMW X4 M Sport X xDrive20d,2019,5500000.0,5.0,First Owner,Automatic,400.0,,8500,Dealer,16.78,1995.0,190.0,Diesel,73,0,0,1
Honda Amaze V CVT Petrol BSIV,2019,779000.0,5.0,First Owner,Automatic,110.0,,7032,Trustmark Dealer,19.0,1199.0,88.76,Petrol,474,2,0,4
Skoda Rapid 1.6 MPI AT Elegance,2016,645000.0,5.0,First Owner,Automatic,153.0,,11000,Dealer,14.3,1598.0,103.5,Petrol,1974,0,0,4
Volvo V40 D3 R-Design,2018,2475000.0,5.0,First Owner,Automatic,350.0,,2000,Dealer,16.8,1984.0,150.0,Diesel,2500,0,0,1
Renault KWID RXT Optional,2016,300000.0,5.0,First Owner,Manual,72.0,,25000,Individual,25.17,799.0,53.3,Petrol,1906,1,1,4
Nissan Terrano XL 110 PS,2014,540000.0,5.0,First Owner,Manual,248.0,,150000,Individual,19.01,1461.0,108.5,Diesel,1847,1,1,1
Maruti Celerio ZXI Optional MT BSIV,2018,580000.0,5.0,First Owner,Manual,90.0,,10000,Individual,23.1,998.0,67.04,Petrol,1412,1,1,4
Hyundai Creta 1.6 CRDi SX Option,2015,1000000.0,5.0,First Owner,Manual,259.9,,70000,Individual,19.67,1582.0,126.2,Diesel,643,1,1,1
Tata Zest Quadrajet 1.3 75PS XM,2017,459999.0,5.0,First Owner,Manual,190.0,,80000,Individual,22.95,1248.0,74.0,Diesel,2264,1,1,1
Maruti Swift VDI BSIV,2015,635000.0,5.0,First Owner,Manual,190.0,,50000,Individual,25.2,1248.0,74.0,Diesel,1643,1,1,1
Hyundai Verna 1.6 SX,2014,650000.0,5.0,2,Manual,259.8,,83000,Individual,22.32,1582.0,126.32,Diesel,829,1,1,1
Maruti Swift Dzire VDI,2013,525000.0,5.0,1,Manual,190.0,,116000,Individual,23.4,1248.0,74.0,Diesel,1610,1,1,1
Fiat Grande Punto EVO 1.2 Dynamic,2015,350000.0,5.0,2,Manual,96.0,,60000,Individual,15.8,1172.0,67.1,Petrol,230,1,1,4
Maruti Swift Dzire ZDi,2008,320000.0,5.0,2,Manual,190.0,,175802,Individual,19.3,1248.0,73.9,Diesel,1622,1,1,1
Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,2006,450000.0,8.0,3,Manual,20.4,,192000,Individual,12.8,2494.0,102.0,Diesel,2358,1,1,1
Volkswagen Vento Petrol Trendline,2011,227000.0,5.0,First Owner,Manual,153.0,,73840,Individual,15.04,1598.0,103.6,Petrol,2496,1,1,4
Mahindra Bolero DI DX 8 Seater,2011,325000.0,8.0,1,Manual,180.0,,162000,Individual,13.6,2523.0,63.0,Diesel,1063,1,1,1
Datsun RediGO AMT 1.0 S,2018,275000.0,5.0,First Owner,Automatic,91.0,,20000,Individual,23.0,999.0,67.0,Petrol,213,1,0,4
Hyundai Grand i10 Magna,2013,300000.0,5.0,2,Manual,114.0,,75000,Individual,18.9,1197.0,82.0,Petrol,735,1,1,4
Mahindra Scorpio SLE BSIII,2011,400000.0,8.0,2,Manual,290.0,,320000,Individual,12.05,2179.0,120.0,Diesel,1197,1,1,1
Maruti Swift VXI Optional,2016,550000.0,5.0,First Owner,Manual,113.0,,20000,Individual,20.4,1197.0,81.8,Petrol,1657,1,1,4
Skoda Rapid Monte Carlo 1.5 TDI AT BSIV,2017,900000.0,5.0,First Owner,Automatic,250.0,,40000,Individual,21.66,1498.0,108.6,Diesel,1989,1,0,1
Maruti Alto LXi BSIII,2010,165000.0,5.0,First Owner,Manual,62.0,,20000,Individual,19.7,796.0,46.3,Petrol,1364,1,1,4
Hyundai EON Magna Plus,2014,210000.0,5.0,First Owner,Manual,74.5,,70000,Individual,21.1,814.0,55.2,Petrol,672,1,1,4
Renault Duster 110PS Diesel RxL Explore,2016,650000.0,5.0,First Owner,Manual,245.0,,30000,Individual,19.64,1461.0,108.45,Diesel,1865,1,1,1
Renault KWID RXL,2016,260000.0,5.0,First Owner,Manual,72.0,,80000,Individual,25.17,799.0,53.3,Petrol,1902,1,1,4
